"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"PALM2AKAP2"	3.44188224594412e-80	4.60471331980729e-82	0.077566699686524	19.1886471312366	1.48840002941931	2521.86535645827
"SMOX"	1.40127315600933e-79	1.88234148625728e-81	0.0616529616926707	19.1153276673785	1.17851656441974	8392.24689139092
"CHD9"	1.59801417059047e-79	2.15535139046494e-81	0.0581248802194052	19.1082603296145	1.11066534286006	4728.97038654575
"NCALD"	2.56852091145165e-79	3.47836611172396e-81	0.124900382329346	-19.0832648870657	-2.38350708048669	397.291089058906
"TSHZ3"	4.72520053468601e-79	6.4248071486748e-81	0.11635923097204	19.051171589581	2.21677967528002	437.774583965932
"OGFRL1"	6.45030391150059e-79	8.80563522019957e-81	0.0584853072874373	19.0346634524837	1.11324814113146	2928.31455234001
"SNAI1"	9.49694802657352e-79	1.3120339926408e-80	0.122283833031181	19.0137596164929	2.32507540623822	428.427906089784
"PAK3"	4.74149510532536e-78	6.60231120983983e-80	0.0927912032083808	18.9288213511372	1.75642810848851	750.425928449172
"IER3-AS1"	8.06573543465485e-78	1.12848998227379e-79	0.0796256747870426	18.9005597289564	1.50496982227095	849.55034201118
"ACVR1"	1.27402485849197e-77	1.80184807704593e-79	0.0621611351396352	18.8758548071253	1.17334456154185	1839.96503304769
"CSGALNACT2"	2.98444679587644e-77	4.23718760950076e-79	0.0677293693408039	18.8306264424226	1.27538645323755	1975.81523131205
"TOM1"	7.99064491120939e-77	1.14320371688793e-78	0.0727975470348086	18.7779929474165	1.36699182480886	1786.34886371935
"C1orf116"	1.11739793064047e-76	1.60473792256016e-78	0.0904803579132266	-18.7599753891449	-1.69740928765315	609.349514613781
"ZNF697"	1.95767837504646e-76	2.83287702390275e-78	0.128841388732843	18.729741578787	2.41316591561819	428.06111964425
"LINC00941"	9.36784779176578e-76	1.36581409949296e-77	0.0949753382188634	18.6458055873189	1.77089169201879	596.170420472112
"GDA"	2.28171854539408e-75	3.33916108865622e-77	0.111675422626521	-18.5979364462012	-2.0769324126107	485.009580998853
"LOC105370924"	2.47301852015532e-75	3.63262153618622e-77	0.411888719538717	18.5934196193486	7.65841979885956	433.313825056071
"AVPI1"	3.23720184328628e-75	4.79048599099319e-77	0.0700591819563913	-18.5785760145845	-1.30159983749643	2069.81375535108
"SOWAHC"	1.08433720559655e-74	1.61054835320407e-76	0.0774112061861837	18.513384908576	1.43314345636196	1513.20733584632
"CDH19"	1.49581964425258e-74	2.22988457861057e-76	0.162908201281798	18.4958523614289	3.01312603937407	230.87879100114
"C3orf52"	1.7626615762321e-74	2.63730285528093e-76	0.0941182718663115	18.4868037737906	1.73994602352078	637.678060141965
"BMERB1"	3.92997364305077e-74	5.90150577097669e-76	0.0552944728413518	18.4433103281142	1.01981312204253	2297.06883925921
"EPB41L4A"	5.90069963040274e-74	8.92531970524523e-76	0.0724784536271229	-18.4209321348137	-1.33512067550147	983.903483182306
"P4HA3"	8.70846090813939e-74	1.32674089082667e-75	0.0660246473076763	18.3994625645624	1.21481802647603	1304.34250908385
"NUDT6"	9.07623408681229e-74	1.38772759477281e-75	0.0736459062314195	18.3970269790731	1.35486572383771	1120.24898062265
"LOC112268252"	1.4424267336128e-73	2.21330154614315e-75	0.080415259812132	-18.3717093491073	-1.47736578050144	854.593057814731
"DUSP7"	4.72580173158218e-73	7.30301911231234e-75	0.0845645381620932	18.3068057287865	1.54810657167799	729.350546425245
"PPFIBP2"	5.60599042718754e-73	8.69383105619648e-75	0.068010088864124	-18.297308980942	-1.2444016097682	1229.81333381385
"HRH1"	7.07097029124939e-73	1.10815730551443e-74	0.0862700571200318	18.2840808892584	1.5773687027036	674.421860239166
"GLIPR1"	1.45117374207238e-72	2.28219318362281e-74	0.0570420152905597	18.2446438774749	1.04071125502974	2325.4281109939
"FOS"	1.85237644796613e-72	2.92326103566981e-74	0.134458151811661	-18.2311102180896	-2.45132138539902	473.308612240218
"ANKRD50"	6.41770089251573e-72	1.01629075456209e-73	0.0597950545087465	18.1628397849158	1.08604799497267	2682.14653389336
"LTBP2"	9.66905999539422e-72	1.53644758295185e-73	0.0737397863371388	18.1401380493891	1.33764990388815	2963.81817167454
"BMP6"	1.34139610316045e-71	2.13885033649785e-73	0.067373666301299	18.1219483487069	1.22094210077516	2335.80830103256
"NCF2"	1.73827054801433e-71	2.78115694079723e-73	0.107087732152191	18.1074957118593	1.93909065073853	480.175563715873
"TNFAIP8"	3.41124438493379e-71	5.49509689049019e-73	0.0664972027438677	18.0699625742605	1.2016019648747	1849.12194924798
"ANXA8"	7.26607242663811e-71	1.17444298492048e-72	0.0571859145691667	18.0280093863231	1.03094820461841	2030.70070578905
"NR2F2"	8.65700835636915e-71	1.40399250906003e-72	0.0576559322004085	-18.0181341888292	-1.038852323169	1990.1369257216
"TOX3"	1.06162539759297e-70	1.72753982680448e-72	0.118826917501503	-18.0066562591506	-2.13967545778401	361.413688930798
"KITLG"	1.94685291923466e-70	3.17866555371138e-72	0.0640943493089276	-17.9728650250446	-1.15195908899741	1848.43535220756
"TCF7"	2.35549506899317e-70	3.85872615463306e-72	0.0909170337611631	17.9621077834181	1.63306155976667	1110.63350966115
"ADGRG3"	3.15107076416378e-70	5.17922950916451e-72	0.0587260961552932	17.9457651560568	1.0538847301349	2378.1766455388
"SRRM3"	4.43342265416333e-70	7.31116497328306e-72	0.0958670646450427	17.9266036363661	1.71857086967357	608.133130592887
"NAV2"	1.48929628525963e-69	2.46413353592348e-71	0.0918378641642508	17.8589079401553	1.64012396152984	970.336774768181
"LARP6"	2.55430050147991e-69	4.24019741413146e-71	0.0661167791927252	17.8285846710297	1.17876859601327	1740.19885128678
"NR0B1"	3.26455175066722e-69	5.45488361111871e-71	0.0820087406979815	-17.8144940976512	-1.46094422712	902.556281978229
"EVA1C"	3.66725310424902e-69	6.14780048601785e-71	0.0585699098770449	-17.807801118016	-1.04300130659054	2302.26994301889
"NHS"	4.73739034908273e-69	7.96765263756611e-71	0.0753408721817405	17.7932799382374	1.34056122952067	1674.0075757571
"GAS7"	7.6468113541334e-69	1.29026631814952e-70	0.178573540508934	17.7662529699036	3.17258269441305	217.128068023248
"ADGRF4"	1.95507139389999e-68	3.30951855025935e-70	0.0957592567649861	17.7133217272982	1.69621452344515	782.983338867955
"METRNL"	2.08407048769184e-68	3.5392667595269e-70	0.121546896143541	17.7095442289796	2.15254013314923	440.91065080025
"NUMBL"	4.11606011038555e-68	7.01256350374211e-70	0.0606557254909142	17.6710134978232	1.07184814387021	2306.36984981829
"EEPD1"	6.03983713943726e-68	1.03560796253115e-69	0.0921667614816571	17.6490071585713	1.6266518331721	870.300844749967
"GABRQ"	8.04332016109714e-68	1.38352309875258e-69	0.230546636549054	17.6326404256648	4.0651459436159	171.831739133036
"MEX3B"	3.00198158561826e-67	5.22924767002799e-69	0.109649903413664	17.5573132311672	1.92515770000093	500.312413386359
"MSC"	4.11790456477342e-67	7.21808204713738e-69	0.0732375293729463	17.5390044626044	1.28451335450222	1620.85198500576
"ARRB1"	7.1468295707802e-67	1.25663688188239e-68	0.0705033267506336	-17.5074665317935	-1.23433463346682	1309.51940448253
"DDI2"	7.65867240905912e-67	1.35081700875121e-68	0.0666986615439304	17.5033514024457	1.1674501110762	1902.91009138841
"LOC105379189"	2.21526161398946e-66	3.91931831449018e-68	0.0970723841921708	17.4425859487578	1.69319340452278	625.533268363493
"GOLGA7B"	2.52218125315076e-65	4.51742178252306e-67	0.0942836525018469	17.3023301534905	1.63132688366392	618.946691754482
"MGAM"	3.09296514160435e-65	5.55662934302316e-67	0.106202713974117	-17.2903990339603	-1.83628730310204	568.115793210241
"PLEKHA7"	3.47587042636645e-65	6.26351357342286e-67	0.0705444143459433	17.2834948159441	1.21925401964192	1577.58761071629
"FAM83A"	6.87939675687772e-65	1.25093601269059e-66	0.158237034055389	-17.2435587223983	-2.72856958879224	272.048784525005
"TGFBR3"	9.6627659830785e-65	1.77288776842373e-66	0.107352721648463	-17.2233912781514	-1.84897792972595	513.605671880035
"ARHGAP31"	1.78309911886793e-64	3.29103643410342e-66	0.094502342511121	17.18755826509	1.62426451809738	693.607237379171
"TJP3"	4.13011856852916e-64	7.69055005661794e-66	0.12028378656384	-17.1382695991917	-2.06145596254272	409.089200846493
"ASB4"	7.71487212744159e-64	1.44498505963658e-65	0.0943420297715539	-17.1015543658681	-1.61339535112458	648.556522444968
"MXD1"	1.22275015748845e-63	2.31690222600607e-65	0.0928840715033262	17.0740182381552	1.58590433088191	691.199181839798
"CYTH1"	3.08309441864649e-63	5.85877167962091e-65	0.0618090513595278	17.019782636642	1.0519766191162	1658.13723041156
"HHEX"	5.94482173728306e-63	1.13942687150459e-64	0.0663042716473566	-16.9807896194295	-1.12589888771326	1308.01228058874
"GRK5"	1.09771887935872e-62	2.11595459189444e-64	0.0771809910313982	16.9444242506724	1.30778745612335	934.056847931414
"STC2"	1.19417293877746e-62	2.30839960862349e-64	0.0675521863536001	16.9393039015087	1.14428701385498	1469.44898003658
"PID1"	1.50393795064531e-62	2.91540420727945e-64	0.121746531343275	16.9255641097904	2.06062872139519	437.152196421974
"ANKS4B"	2.05821564322471e-62	4.00111816189591e-64	0.131363065322908	-16.9069151347139	-2.22094419725029	314.269292986922
"TNFAIP6"	7.60017754951986e-62	1.48990538976554e-63	0.209982829471855	16.8292447014983	3.53385242029483	163.212988138702
"CYP4F3"	7.6016077171222e-62	1.49433668878064e-63	0.0723060168277396	-16.8290688504927	-1.21684293549891	1084.04577355865
"SERPINB3"	8.77936602665835e-62	1.73065643839003e-63	0.179920473640008	16.8203730094653	3.0263294786646	187.721796993309
"WNT5B"	1.23457909479458e-61	2.4404392088442e-63	0.233955575640851	16.8000000212026	3.93045367572676	181.400166578729
"STC1"	4.23508317633765e-61	8.41790136071045e-63	0.0841224700125785	16.7263969748741	1.40706582793733	1120.49672648027
"CYP1A1"	4.36145986224401e-61	8.69291131829335e-63	0.257904693060944	16.7244817102498	4.31332232208536	157.657185156349
"SH3PXD2A"	8.26654777302507e-61	1.65213590614709e-62	0.0755904823285266	16.6861784026945	1.26131627367952	2133.91995119548
"PLAUR"	3.53509216519002e-60	7.16168401291705e-62	0.0673026895280129	16.5983636434374	1.11711451496733	3275.54219197885
"FOSL1"	1.16859277250986e-59	2.38657618587172e-61	0.069799023062379	16.5259480299518	1.15349502767029	1267.87403925317
"CDH11"	2.49921630390686e-59	5.13135657876361e-61	0.39151673608829	16.4797299297174	6.45209007369947	218.064714460407
"KCNJ16"	2.60958805587858e-59	5.37222026465475e-61	0.0837791351976248	16.4769563428533	1.38042515309327	800.418956112128
"STEAP1"	2.88550252400186e-59	5.95598729903732e-61	0.0637675560565199	-16.4707173759233	-1.05029739356029	1517.79520220155
"NAV3"	5.44755443088668e-59	1.13335785407515e-60	0.0719393374840359	16.4317524247859	1.1820893831408	1487.52381454402
"SOX2"	5.92921369253513e-59	1.23680425410824e-60	0.152064364963716	-16.4264553625191	-2.49787850330629	297.780625797857
"AGFG2"	1.88884703907424e-58	3.95035448023498e-60	0.0833323827536129	-16.3558685696365	-1.36297349991273	834.258476037524
"ADH6"	2.17749049555253e-58	4.56591683663064e-60	0.147727576891822	-16.3470449912699	-2.41490934590189	245.237615800046
"FOXS1"	2.309071061131e-58	4.86704215364257e-60	0.253752036315484	16.3431520422138	4.1471081105253	169.022400022568
"VGF"	5.51330047708524e-58	1.16509981140828e-59	0.104460274038072	16.2898524484417	1.70164245080397	662.539858430659
"F3"	5.9136600569087e-58	1.25293512918723e-59	0.112177317832501	16.2854066689473	1.82685323993403	393.543621532747
"FAM167A"	1.05767100476315e-57	2.24667733769926e-59	0.0667824669094751	16.2496433096266	1.08519126661591	1590.86119563863
"DZIP1L"	1.12957004333295e-57	2.40557154425737e-59	0.107522936578465	16.2454531904709	1.74675883308743	449.833459499805
"GALNT18"	1.8387029449177e-57	3.92580599280741e-59	0.069567435552464	16.2153895436571	1.12806306703646	1072.72374710667
"RASGRP3"	8.27381877323029e-57	1.78009315603819e-58	0.163549310756266	16.1222496657791	2.63678282067862	228.746147961074
"CREG2"	2.12829068154427e-56	4.61383389162385e-58	0.178719196405224	16.0632941455952	2.87081902132151	180.202918366583
"RARA"	4.78295527733383e-56	1.04993612269328e-57	0.0627614179636794	16.0122212320911	1.00494970927417	2005.29944484158
"MAF"	4.98674306594002e-56	1.09739390355148e-57	0.152054880611596	16.0094706974529	2.43431815555606	258.756993549461
"ITGB3"	8.8836321220352e-56	1.95980307830624e-57	0.121074540352078	15.9733472881854	1.93396568080116	394.848105390806
"RAB37"	1.75186581947882e-55	3.87432783754121e-57	0.0811461941790126	-15.9307897405495	-1.29272295771165	739.619112768874
"BEGAIN"	1.93791897022573e-55	4.2963747169314e-57	0.114213061157992	15.9243231784698	1.8187656970822	560.485645640198
"C2orf72"	2.59186117080596e-55	5.78862676164276e-57	0.0870842256552918	-15.9056640339504	-1.38513243592979	640.53551417702
"SLC9A2"	6.96389975216807e-55	1.56291312081094e-56	0.0844409991627975	-15.8433410704752	-1.33782755006791	724.477035199429
"RARB"	7.63272714452669e-55	1.71718647056462e-56	0.0891651918183333	15.8374217088086	1.41214674457375	951.950825373672
"MMP2"	1.07110436762874e-54	2.41558512439618e-56	0.101345477691064	15.8159448156063	1.60287448247314	495.182373011347
"CPEB2"	1.25774934553056e-54	2.84338027111698e-56	0.0643088415561937	-15.8056728898449	-1.01644451356206	2081.62591477766
"STK32A"	1.31169053716104e-54	2.97248715623781e-56	0.184334500622259	15.8028742949139	2.91301494154929	194.673232243832
"CXCL2"	1.78261794416882e-54	4.04941333901725e-56	0.125417343856815	-15.7833754272522	-1.9795090231809	382.495875004501
"BPGM"	1.83285604470009e-54	4.17354322415737e-56	0.0683037188180855	15.7814699170567	1.07793308375072	1280.9927633953
"RPS4Y1"	3.13095758660305e-54	7.14650942609117e-56	0.0652418368300675	15.7474871861571	1.02739498948284	1654.28067731316
"HSPB1"	7.70964441354726e-54	1.76817050930478e-55	0.0657734755352546	15.690085576508	1.0319914598125	15652.5258922998
"SPARC"	1.59595142860828e-53	3.67766888479602e-55	0.161912378218135	15.6435294554641	2.53288105785963	250.642611784772
"B3GNT5"	1.71845094814536e-53	3.96933736179484e-55	0.0863289979965992	15.6386697038569	1.35007068553374	683.472502639557
"A1CF"	3.46131933572298e-52	8.08957940091429e-54	0.137791819581995	15.4455016372867	2.12826377495842	295.360725138667
"TENT5A"	4.04666772786539e-52	9.47971635043003e-54	0.0847587892185929	-15.4352738698174	-1.30827512446311	761.71994053504
"JCAD"	5.56510851744507e-52	1.3067201782894e-53	0.0805280635397316	15.4145529279278	1.24130409761672	1345.076078057
"BICDL1"	6.4639404530772e-52	1.52483059888022e-53	0.0744845151254265	-15.4045772423877	-1.14740246661142	1034.52054144678
"KBTBD11"	8.19914639656893e-52	1.93863943084931e-53	0.0697765547889176	15.3890478718576	1.07379474197995	1062.82546332408
"MT1X"	1.13432113180152e-51	2.6882289695946e-53	0.10865381370986	15.3678798844023	1.66977875807535	612.410460469633
"DMBX1"	1.44958301559835e-51	3.45911526137979e-53	0.1037088574675	15.3515335532621	1.5920900051828	582.851265048807
"SMAD7"	3.75161048619048e-51	8.99337630883865e-53	0.0761053817156872	15.2894300439213	1.16360790970793	1298.19858496399
"HDAC5"	5.3131499823123e-51	1.27657182996637e-52	0.0817315461649223	15.2666002963786	1.24776284690489	1017.96120693083
"KLHL24"	1.05803824162938e-50	2.55944378879383e-52	0.0781561055293016	15.2211619928593	1.18962674299251	1047.01545730508
"KANK4"	2.53392814078676e-50	6.15736374515432e-52	0.338159790592703	15.1636263775394	5.12772872045472	135.774386600193
"SPRY4"	5.15414084167057e-50	1.25806856125525e-51	0.077033388609997	15.1166362400555	1.16448571395616	969.716732302933
"MICALL2"	5.2859027463082e-50	1.29311660041832e-51	0.0790704831982694	15.114826277834	1.19513661724623	946.176856624578
"PTHLH"	5.97559744835789e-50	1.46510307121318e-51	0.0907504550486086	15.1065983084749	1.37093067073064	664.795582482996
"PER2"	3.07237763611604e-49	7.63354897850051e-51	0.084111436132597	-14.9974144498891	-1.26145406765594	701.94755270974
"DNAJB2"	4.60215239929048e-49	1.14846483180022e-50	0.0715969122151716	14.9702743629792	1.07182541940326	1506.94987050478
"RAP1GAP2"	5.47047856483593e-49	1.36814240304421e-50	0.0799937790547924	14.9586296712571	1.196597316885	1098.12533269356
"CLDN14-AS1"	1.47374351422802e-48	3.70186215554463e-50	0.177974126595919	14.8922347638189	2.65043247515205	182.85200388547
"DDX3Y"	2.03279589685767e-48	5.1283334480874e-50	0.0771203444975502	14.8704294291372	1.14681264040157	889.203191761628
"GALNT5"	2.55249445855411e-48	6.45336610228008e-50	0.0683162582852506	-14.8550355864579	-1.01484044796105	1333.77664917313
"GXYLT2"	2.96564202473373e-48	7.53029837547744e-50	0.16012701482984	14.8446892115823	2.3770357695274	208.46832679493
"LOC101929185"	6.30464671822683e-48	1.61463403639403e-49	0.0797178462052527	-14.7934490275397	-1.17930189442265	851.545865172827
"MANSC1"	8.62778539946803e-48	2.23315146581546e-49	0.0858622449937308	-14.7716096447354	-1.26832356626802	978.316633388535
"EEIG2"	1.27593276767736e-47	3.30949633946784e-49	0.0833996810010396	14.7450754696719	1.22973459050689	1603.34553389716
"KCNH1"	1.60605125475094e-47	4.17452300148225e-49	0.0930833422721775	14.7293907495664	1.37106092060253	559.972816256146
"TC2N"	4.23736034561814e-47	1.11064979298679e-48	0.0683225668848738	-14.6631111865609	-1.00182139478415	1818.09885111241
"PXDC1"	4.25462872984048e-47	1.11749927322299e-48	0.0704828942478556	14.6626938102559	1.03346909721695	1012.97056720601
"TRNF"	8.80774026215129e-47	2.32301564277785e-48	0.0885769278722542	-14.6129319866189	-1.2943686225809	1117.83298033612
"CRY1"	1.28562098206285e-46	3.40482813466107e-48	0.0704205010073176	14.5868661008679	1.02721441894977	1277.77080397198
"FOXA3"	1.79713830079663e-46	4.76933989071786e-48	0.160862683695071	-14.5638513019554	-2.3427802053685	222.086197133445
"RUNX1"	2.31736968481514e-46	6.17526569207551e-48	0.0799773843872441	14.5461844462693	1.16336578482703	1294.86294011727
"BEND7"	3.62347380189359e-46	9.69531023277377e-48	0.0691744220259123	14.51528555446	1.00408648877084	1314.01356513902
"NFATC2"	4.65066933047129e-46	1.24945629366673e-47	0.128365130366755	14.4978822323299	1.86102254279489	291.316503722051
"BMP2"	5.10226243058019e-46	1.37356816375036e-47	0.124928961152842	14.4913792116128	1.81039295057869	332.232741782567
"LPAR5"	5.32270448810339e-46	1.43836913511285e-47	0.120110268360553	14.4882127366583	1.74018311986482	366.320628791429
"TMTC2"	1.09570971119081e-45	2.96768425026288e-47	0.110233534033438	-14.4383722048093	-1.59159279382629	401.408055454361
"FOXA2"	2.44939628544713e-45	6.6875888315599e-47	0.0730984054635932	-14.3822586446212	-1.05132017388679	1402.34507041377
"FRMD5"	3.43871631716846e-45	9.40750764430403e-47	0.0888991031498499	14.3586250208395	1.27646888681763	748.956606322835
"PKDCC"	3.94727175126647e-45	1.0820348490885e-46	0.103990092646692	-14.3489236730068	-1.4921459021363	436.611819583278
"TREH"	6.75717809026221e-45	1.85967223147062e-46	0.140381247025291	14.3113135674326	2.00904004516615	235.959973045842
"BCL6"	8.35408273163829e-45	2.30828693398622e-46	0.0884317646182893	-14.2962780976399	-1.2642450996481	655.303698040715
"PIK3AP1"	8.97267421675483e-45	2.48410737066275e-46	0.118441622989496	14.2911672120201	1.69266903900592	429.441320939618
"ADM"	1.12856767704342e-44	3.13063058995279e-46	0.0722148250366824	-14.2750500304715	-1.03087024034038	1426.65881001149
"AREG"	4.94772732889516e-44	1.3805977529981e-45	0.0949665353614709	-14.1712306031703	-1.34579267219153	644.719653655982
"TRIM2"	8.27853005696509e-44	2.31905527178676e-45	0.0906945511876136	14.1347654007505	1.28194620416327	1198.69293891061
"JARID2"	9.91522981164465e-44	2.78786013558565e-45	0.0737789194182871	14.1217981068726	1.04189100456827	1085.38310829184
"SH3BGRL2"	5.36125324146054e-43	1.52818991538383e-44	0.0986673811509292	-14.0014051812987	-1.38148198167179	469.18996484302
"SERPINB8"	5.60053887186224e-43	1.59945493910553e-44	0.0726645705710072	13.9981658563774	1.0171707107354	974.093889824857
"XYLT1"	6.64286593949417e-43	1.90075998050289e-44	0.237035961980512	13.9858929766591	3.31515959587889	120.516809614476
"SLC5A10"	7.71083145509017e-43	2.21055343959064e-44	0.105054797100105	13.9751474411359	1.46815627887259	426.747326948235
"SLCO5A1"	1.6776206989307e-42	4.85523382533322e-44	0.134524421870681	13.9190188373791	1.87244796210554	268.641994410976
"TNFAIP8L3"	2.01870131881866e-42	5.85338502862834e-44	0.191704352134559	13.9056485776072	2.66577335158103	154.355116646408
"PTPRB"	3.24827448390332e-42	9.48958034668419e-44	0.154618088948053	13.8710362922419	2.14471312323553	215.396942710393
"MINAR1"	7.98328500499365e-42	2.33661375125681e-43	0.163193228611833	13.8062568314365	2.2530876273663	186.514822770467
"ENTPD7"	1.09036447408132e-41	3.1973227902674e-43	0.0762839453583962	13.7836406975213	1.05147049380948	1213.99055662372
"KLF2"	1.47527824877324e-41	4.34213387259747e-43	0.0921828019909971	-13.7615342154169	-1.26857678367211	636.608989562624
"ADAMTS9"	1.73924672605239e-41	5.13805754815893e-43	0.110159614159866	13.7493620627503	1.51462441977687	403.350155334948
"LOC105372692"	1.75311803710268e-41	5.1886090542765e-43	0.173109663072538	13.7486536795706	2.38002480617147	192.533498962504
"SPRY1"	4.58076497874852e-41	1.36324846470701e-42	0.192659064996083	-13.6785822234968	-2.63530286165094	163.342701585003
"SYTL5"	8.05669486752796e-41	2.40209435792621e-42	0.160421586913305	13.6373255736537	2.18772140977893	195.15727546543
"DIXDC1"	9.16998039133533e-41	2.73902652435998e-42	0.0782516702835871	13.6277480178557	1.06639404460106	1007.81297071803
"SPICE1"	9.89065211692314e-41	2.95968839626161e-42	0.0734812404992346	13.6220914260794	1.0009681761823	1141.56971465602
"FLJ32255"	1.15017314608033e-40	3.45435062711834e-42	0.108796338867034	13.6108013980114	1.48080536114995	416.455050429456
"MDGA1"	1.96737789721405e-40	5.94091616425147e-42	0.0872914482933203	13.5711176805479	1.18464251729411	737.288899288082
"LOC102724788"	3.85568763024696e-40	1.17062323071988e-41	0.117867205406177	-13.5213162763481	-1.5937197629062	351.390393517716
"ARID5A"	4.57365383160483e-40	1.39110205002124e-41	0.145238334694374	13.5086169949731	1.96196903637402	243.615484533071
"VASH2"	2.37791953148137e-39	7.31048269657627e-41	0.0865622398710793	13.3859016146709	1.15871362645981	747.851624082416
"HLX"	4.62213077301062e-39	1.42603827158357e-40	0.14171466547905	13.3361678746516	1.88993056912872	237.98563775723
"TMC5"	1.21587839357404e-38	3.79775264087999e-40	0.0859884622310207	-13.2629275712932	-1.14045874653691	757.737313158476
"SLC45A3"	1.33040760172155e-38	4.16274534913148e-40	0.105583806407693	13.2560455527911	1.39962374737745	413.406295485525
"LOC112268196"	1.69174107551408e-38	5.30256854335763e-40	0.0891594720250415	13.2378783445854	1.18028224393496	562.540298576149
"LOC105374811"	2.01105900071291e-38	6.31441558133525e-40	0.0848963693197745	13.2247532010221	1.12273353191684	652.649420131517
"CYP4F12"	3.28967130977741e-38	1.0418879264298e-39	0.121771543065339	-13.1870457535072	-1.6058069098778	319.535090726866
"PIK3C2B"	4.0090430741275e-38	1.27191286303068e-39	0.0762754817769034	-13.1719952513757	-1.00470028376176	1247.91005104954
"PDE7B"	5.70649931397928e-38	1.81979773896352e-39	0.0941915871000636	-13.144927539003	-1.23814158721402	661.29544569149
"UBTD1"	3.33748119499588e-37	1.0807220819268e-38	0.0864036709432067	13.009481972205	1.12406699946798	774.712516697373
"B4GALT1-AS1"	3.50749941204691e-37	1.13769161292845e-38	0.0917059568967269	13.0055555121478	1.19268691321501	598.745532157356
"MDFI"	5.44813946331418e-37	1.77608215999485e-38	0.297812381944021	12.971462762552	3.86306222261378	99.5446540201046
"MRAS"	1.3229924282955e-36	4.3418252028919e-38	0.0852548938027811	12.9027738119178	1.10002461109635	691.563343549031
"LINC02870"	1.96690576883578e-36	6.47651492714451e-38	0.0992171194870449	-12.8719278898994	-1.27711560748077	536.100043610487
"COL12A1"	2.82106926639183e-36	9.31986515681243e-38	0.0943309415722393	12.843789232178	1.21156673162673	731.536925703078
"ST6GAL1"	6.28172284209022e-36	2.08213059856319e-37	0.0860669151435883	-12.7814273040095	-1.10005801918813	829.260898060681
"LIMK2"	1.05180267797742e-35	3.50352008718521e-37	0.100762974710699	12.7408950874264	1.28381048948601	518.782041006603
"DBP"	3.333310236227e-35	1.12669635571698e-36	0.163042578958724	-12.6494437878116	-2.0623979375582	195.349044715965
"SEMA4C"	8.36821845394462e-35	2.85139972438237e-36	0.0814964278158661	12.5762811479045	1.02492198876224	830.162471458019
"ACOX3"	8.36821845394462e-35	2.85055035042162e-36	0.088211719873638	12.5763046902175	1.10937746637899	696.579893342486
"LOC105373989"	9.80819178903823e-35	3.3474143330688e-36	0.151739394680375	-12.5636015453913	-1.9063932935031	205.721984431557
"LOC105373311"	9.9665909442389e-35	3.40691636056001e-36	0.160714280529125	12.56220777519	2.01892618444704	203.214672524623
"EPHA1"	1.01424283232309e-34	3.47256187334996e-36	0.10641943948822	12.5606978939226	1.33670242945212	449.791346393729
"EPS8L3"	1.32346313126719e-34	4.54572330894481e-36	0.123538891007377	-12.5393739666818	-1.54910035377064	317.41494841195
"TAGLN"	1.37137219539995e-34	4.71776597554724e-36	0.0969821002834893	12.5364295684627	1.21580926960555	502.944609296928
"RHOV"	3.29285718017975e-34	1.14538853479741e-35	0.135617919617158	-12.4659223185502	-1.69060245095088	390.612384638313
"FOSB"	6.69767432170837e-34	2.34435059259273e-35	0.280124174530038	12.4086976360394	3.47597618228837	101.535977585505
"LOC105371822"	6.99157626732259e-34	2.45104131689024e-35	0.231850629776512	12.4051334245096	2.87613799693421	116.37286271282
"DSE"	8.02267501221681e-34	2.81689511978125e-35	0.0834230962948746	12.3939850817975	1.03394461095603	841.490119793573
"SHANK1"	1.17042809712418e-33	4.14152463788822e-35	0.205894062592126	12.3630475256341	2.54547808107234	123.514664881039
"KSR2"	1.51702557323202e-33	5.38451713318852e-35	0.13347244781824	12.3419362969155	1.64730844836609	384.680156269965
"ID2"	1.95483373532685e-33	6.97049325161598e-35	0.0914637862797216	-12.3211365265009	-1.12693779798315	728.262463815936
"ACHE"	2.18856407054659e-33	7.81587343492313e-35	0.257559473103003	12.3119025394914	3.17104713096694	103.459461578363
"PIK3CD"	2.5878953163914e-33	9.27024150905236e-35	0.0971275981923484	12.2981238243963	1.19448722933571	743.421954852977
"ITGA11"	3.28290219022301e-33	1.18252379051519e-34	0.107469018979045	12.2784428363155	1.31955220620911	404.079108971125
"RAB40B"	5.6900514708994e-33	2.06001426593475e-34	0.0858412128160667	-12.2334493195593	-1.05013412651486	718.519656541878
"NECTIN4"	5.76962796764391e-33	2.09197453749553e-34	0.229204945330405	12.2321990292549	2.80368050977099	111.397982152273
"MYO1D"	5.94165688474971e-33	2.16083846734195e-34	0.0822120580313415	12.2295683404218	1.00541798210101	820.10882594731
"PHLDA2"	6.01196293987494e-33	2.18968999120657e-34	0.0843700317024569	12.2284908483052	1.03171816054471	1354.70749109564
"PLCXD3"	6.63402030817221e-33	2.42712477828613e-34	0.115074130954063	-12.2201245804822	-1.40622021624937	504.097814065848
"PLXNA4"	9.0379617160297e-33	3.31156681671814e-34	0.210011502633814	12.1948392912061	2.56105652392405	125.770980099617
"APBB1IP"	1.90891777352684e-32	7.0569395111542e-34	0.140399818987977	12.133052027152	1.70347830838384	256.428991881354
